episode,step,x,y
100.00,91.00,827.13,712.79
100.00,92.00,802.69,707.53
100.00,93.00,808.41,731.86
100.00,94.00,828.48,746.77
100.00,95.00,810.12,763.73
100.00,96.00,813.31,788.53
100.00,97.00,797.10,769.49
100.00,98.00,775.64,756.68
100.00,99.00,791.29,737.18
100.00,100.00,812.25,750.81
101.00,1.00,77.23,218.11
101.00,2.00,89.22,240.05
101.00,3.00,109.25,255.01
101.00,4.00,121.04,277.06
101.00,5.00,144.91,269.62
101.00,6.00,162.59,251.94
101.00,7.00,180.27,269.62
101.00,8.00,197.79,251.78
101.00,9.00,190.60,275.73
101.00,10.00,214.39,268.03
101.00,11.00,231.06,249.40
101.00,12.00,242.76,227.31
101.00,13.00,265.98,236.57
101.00,14.00,290.84,233.92
101.00,15.00,305.56,213.71
101.00,16.00,329.11,205.33
101.00,17.00,348.40,189.43
101.00,18.00,330.73,171.75
101.00,19.00,345.63,151.68
101.00,20.00,367.85,163.13
101.00,21.00,385.53,145.46
101.00,22.00,402.66,127.25
101.00,23.00,409.88,103.32
101.00,24.00,428.07,86.16
101.00,25.00,445.95,103.63
101.00,26.00,459.25,124.81
101.00,27.00,476.10,106.35
101.00,28.00,500.26,112.80
101.00,29.00,524.43,119.16
101.00,30.00,548.08,127.27
101.00,31.00,565.76,144.95
101.00,32.00,587.31,132.28
101.00,33.00,604.99,149.96
101.00,34.00,627.67,139.43
101.00,35.00,645.45,121.86
101.00,36.00,664.24,138.36
101.00,37.00,686.12,150.46
101.00,38.00,679.15,174.47
101.00,39.00,701.59,185.49
101.00,40.00,719.27,203.17
101.00,41.00,741.23,215.12
101.00,42.00,756.43,234.97
101.00,43.00,780.99,239.61
101.00,44.00,798.14,257.80
101.00,45.00,819.63,270.59
101.00,46.00,837.03,288.54
101.00,47.00,840.70,313.27
101.00,48.00,858.37,330.94
101.00,49.00,844.39,351.67
101.00,50.00,857.17,373.16
101.00,51.00,869.40,351.35
101.00,52.00,862.17,327.42
101.00,53.00,878.52,346.33
101.00,54.00,875.59,371.16
101.00,55.00,887.46,393.16
101.00,56.00,912.45,393.87
101.00,57.00,935.93,402.45
101.00,58.00,918.93,384.12
101.00,59.00,919.15,409.12
101.00,60.00,911.29,432.85
101.00,61.00,921.17,455.81
101.00,62.00,908.12,477.14
101.00,63.00,886.77,490.14
101.00,64.00,892.32,514.52
101.00,65.00,894.70,539.40
101.00,66.00,877.02,557.08
101.00,67.00,868.27,580.50
101.00,68.00,863.38,605.02
101.00,69.00,845.70,622.70
101.00,70.00,861.08,602.99
101.00,71.00,885.89,606.09
101.00,72.00,878.11,629.85
101.00,73.00,895.79,647.52
101.00,74.00,908.50,669.05
101.00,75.00,932.03,660.60
101.00,76.00,938.85,684.65
101.00,77.00,921.17,702.33
101.00,78.00,903.49,720.01
101.00,79.00,885.14,736.98
101.00,80.00,867.46,754.66
101.00,81.00,845.31,766.25
101.00,82.00,836.72,789.73
101.00,83.00,812.91,782.11
101.00,84.00,804.78,805.75
101.00,85.00,780.63,812.21
101.00,86.00,776.16,787.61
101.00,87.00,788.24,809.50
101.00,88.00,781.73,785.36
101.00,89.00,792.06,762.60
101.00,90.00,767.09,761.39
101.00,91.00,759.73,737.50
101.00,92.00,742.05,719.82
101.00,93.00,766.97,717.78
101.00,94.00,743.21,710.01
101.00,95.00,768.10,712.31
101.00,96.00,785.58,694.43
101.00,97.00,805.50,709.53
101.00,98.00,829.78,703.56
101.00,99.00,809.27,717.86
101.00,100.00,829.18,732.98
102.00,1.00,47.61,221.71
102.00,2.00,72.57,223.12
102.00,3.00,96.35,215.41
102.00,4.00,118.78,226.44
102.00,5.00,136.01,244.56
102.00,6.00,156.86,258.35
102.00,7.00,173.97,240.12
102.00,8.00,193.20,224.16
102.00,9.00,217.61,218.73
102.00,10.00,240.87,209.57
102.00,11.00,265.74,207.11
102.00,12.00,283.42,189.43
102.00,13.00,308.30,191.89
102.00,14.00,332.12,199.49
102.00,15.00,356.70,194.93
102.00,16.00,339.02,177.25
102.00,17.00,361.89,187.34
102.00,18.00,386.80,185.19
102.00,19.00,400.74,164.44
102.00,20.00,384.80,145.18
102.00,21.00,402.17,127.20
102.00,22.00,425.07,137.22
102.00,23.00,427.28,112.32
102.00,24.00,450.94,104.25
102.00,25.00,468.51,122.03
102.00,26.00,493.23,118.28
102.00,27.00,516.70,109.65
102.00,28.00,496.92,124.94
102.00,29.00,515.62,141.53
102.00,30.00,540.62,141.75
102.00,31.00,562.96,152.96
102.00,32.00,587.96,152.82
102.00,33.00,601.38,131.73
102.00,34.00,619.06,149.40
102.00,35.00,643.61,154.12
102.00,36.00,661.83,171.24
102.00,37.00,675.85,191.94
102.00,38.00,693.52,209.62
102.00,39.00,711.20,227.29
102.00,40.00,729.49,244.34
102.00,41.00,744.53,264.31
102.00,42.00,762.21,281.99
102.00,43.00,783.46,295.16
102.00,44.00,802.76,311.04
102.00,45.00,800.14,335.90
102.00,46.00,785.77,315.44
102.00,47.00,799.27,336.48
102.00,48.00,819.75,350.82
102.00,49.00,837.43,368.50
102.00,50.00,825.05,390.22
102.00,51.00,829.11,414.89
102.00,52.00,842.27,436.15
102.00,53.00,858.68,455.01
102.00,54.00,862.95,479.64
102.00,55.00,880.06,497.87
102.00,56.00,880.92,522.85
102.00,57.00,885.60,547.41
102.00,58.00,894.85,570.64
102.00,59.00,882.89,592.59
102.00,60.00,865.22,574.92
102.00,61.00,872.11,598.95
102.00,62.00,868.74,623.72
102.00,63.00,851.06,641.40
102.00,64.00,826.15,639.28
102.00,65.00,813.80,661.02
102.00,66.00,828.73,681.07
102.00,67.00,816.19,702.70
102.00,68.00,795.35,716.52
102.00,69.00,771.07,722.46
102.00,70.00,761.85,699.23
102.00,71.00,786.64,696.05
102.00,72.00,767.98,712.69
102.00,73.00,792.92,714.46
102.00,74.00,775.35,696.68
102.00,75.00,757.43,714.11
102.00,76.00,782.25,711.08
102.00,77.00,760.12,722.70
102.00,78.00,765.48,698.28
102.00,79.00,790.38,700.56
102.00,80.00,794.07,675.84
102.00,81.00,814.15,660.94
102.00,82.00,821.26,684.90
102.00,83.00,800.69,670.70
102.00,84.00,792.28,694.24
102.00,85.00,805.71,673.15
102.00,86.00,800.22,697.54
102.00,87.00,782.55,715.22
102.00,88.00,806.00,723.88
102.00,89.00,818.92,702.47
102.00,90.00,794.22,698.62
102.00,91.00,805.61,720.87
102.00,92.00,810.46,696.35
102.00,93.00,814.48,721.03
102.00,94.00,836.38,708.97
102.00,95.00,816.78,724.49
102.00,96.00,803.50,703.30
102.00,97.00,791.99,681.11
102.00,98.00,774.97,699.42
102.00,99.00,799.42,694.19
102.00,100.00,798.46,719.17
103.00,1.00,81.53,212.70
103.00,2.00,103.43,224.77
103.00,3.00,127.48,231.58
103.00,4.00,150.22,241.96
103.00,5.00,170.61,227.49
103.00,6.00,188.29,245.17
103.00,7.00,211.99,253.13
103.00,8.00,229.66,235.45
103.00,9.00,247.72,218.17
103.00,10.00,227.59,232.98
103.00,11.00,238.59,210.54
103.00,12.00,261.23,221.15
103.00,13.00,276.12,201.08
103.00,14.00,263.22,222.49
103.00,15.00,277.10,201.70
103.00,16.00,300.59,210.26
103.00,17.00,305.04,185.66
103.00,18.00,327.90,175.54
103.00,19.00,352.52,179.88
103.00,20.00,377.52,180.03
103.00,21.00,393.98,161.22
103.00,22.00,418.14,154.77
103.00,23.00,421.73,179.51
103.00,24.00,424.11,154.62
103.00,25.00,446.42,143.34
103.00,26.00,444.47,118.41
103.00,27.00,426.07,135.34
103.00,28.00,451.06,136.17
103.00,29.00,468.81,118.56
103.00,30.00,488.06,102.62
103.00,31.00,467.20,116.39
103.00,32.00,489.16,128.34
103.00,33.00,513.65,133.38
103.00,34.00,538.07,128.02
103.00,35.00,555.74,145.69
103.00,36.00,573.42,163.37
103.00,37.00,596.59,172.76
103.00,38.00,619.48,162.71
103.00,39.00,644.06,167.32
103.00,40.00,650.84,191.38
103.00,41.00,664.80,212.12
103.00,42.00,670.91,236.36
103.00,43.00,692.91,224.49
103.00,44.00,710.59,242.17
103.00,45.00,727.22,260.83
103.00,46.00,744.90,278.51
103.00,47.00,753.26,302.07
103.00,48.00,763.94,324.67
103.00,49.00,778.85,344.74
103.00,50.00,796.53,362.41
103.00,51.00,816.34,377.66
103.00,52.00,834.38,394.97
103.00,53.00,855.86,382.18
103.00,54.00,865.58,405.22
103.00,55.00,888.32,415.60
103.00,56.00,884.52,440.31
103.00,57.00,903.96,456.04
103.00,58.00,891.48,477.71
103.00,59.00,874.14,495.72
103.00,60.00,878.37,520.36
103.00,61.00,860.69,538.04
103.00,62.00,872.07,560.30
103.00,63.00,874.63,585.17
103.00,64.00,854.84,600.44
103.00,65.00,833.02,588.23
103.00,66.00,815.98,606.52
103.00,67.00,832.60,625.20
103.00,68.00,857.23,629.46
103.00,69.00,833.50,637.33
103.00,70.00,822.58,659.82
103.00,71.00,816.49,684.06
103.00,72.00,798.66,701.58
103.00,73.00,821.72,711.23
103.00,74.00,797.04,715.21
103.00,75.00,778.99,732.52
103.00,76.00,761.10,749.97
103.00,77.00,772.28,727.61
103.00,78.00,788.83,708.87
103.00,79.00,767.37,696.04
103.00,80.00,779.52,717.89
103.00,81.00,801.75,729.32
103.00,82.00,783.81,711.91
103.00,83.00,801.23,693.97
103.00,84.00,779.26,682.04
103.00,85.00,766.15,660.75
103.00,86.00,776.69,683.43
103.00,87.00,757.98,666.84
103.00,88.00,775.66,649.16
103.00,89.00,797.70,660.97
103.00,90.00,822.45,664.44
103.00,91.00,834.55,686.32
103.00,92.00,814.70,671.13
103.00,93.00,794.87,686.36
103.00,94.00,781.08,665.51
103.00,95.00,794.54,644.44
103.00,96.00,798.27,619.72
103.00,97.00,816.90,636.39
103.00,98.00,832.41,616.78
103.00,99.00,850.66,599.70
103.00,100.00,862.94,621.47
104.00,1.00,42.05,182.60
104.00,2.00,53.45,204.85
104.00,3.00,70.72,222.93
104.00,4.00,82.17,245.15
104.00,5.00,106.79,249.50
104.00,6.00,86.35,235.10
104.00,7.00,69.19,253.28
104.00,8.00,45.21,246.22
104.00,9.00,62.89,263.90
104.00,10.00,80.56,281.58
104.00,11.00,104.97,276.19
104.00,12.00,128.31,267.20
104.00,13.00,149.88,254.58
104.00,14.00,174.84,253.17
104.00,15.00,169.65,277.62
104.00,16.00,192.86,268.32
104.00,17.00,210.53,250.65
104.00,18.00,234.48,243.46
104.00,19.00,247.26,221.98
104.00,20.00,265.53,204.91
104.00,21.00,282.24,186.32
104.00,22.00,300.23,203.67
104.00,23.00,317.91,186.00
104.00,24.00,302.11,205.38
104.00,25.00,319.79,187.70
104.00,26.00,342.86,197.32
104.00,27.00,356.44,176.33
104.00,28.00,378.83,165.20
104.00,29.00,400.89,153.44
104.00,30.00,376.58,159.29
104.00,31.00,401.53,160.88
104.00,32.00,422.12,146.70
104.00,33.00,423.49,121.74
104.00,34.00,437.89,101.30
104.00,35.00,462.72,98.37
104.00,36.00,440.99,110.74
104.00,37.00,463.95,100.85
104.00,38.00,479.93,81.62
104.00,39.00,502.66,71.22
104.00,40.00,520.34,88.89
104.00,41.00,505.08,69.09
104.00,42.00,522.76,86.77
104.00,43.00,533.72,109.24
104.00,44.00,558.70,110.29
104.00,45.00,566.04,134.19
104.00,46.00,590.98,132.45
104.00,47.00,594.35,157.23
104.00,48.00,619.35,156.91
104.00,49.00,633.58,177.47
104.00,50.00,656.63,167.79
104.00,51.00,678.45,180.01
104.00,52.00,703.26,176.97
104.00,53.00,694.79,200.49
104.00,54.00,714.39,216.01
104.00,55.00,733.29,232.37
104.00,56.00,750.97,250.05
104.00,57.00,766.02,270.01
104.00,58.00,754.94,292.42
104.00,59.00,774.63,307.83
104.00,60.00,787.67,329.16
104.00,61.00,812.03,323.52
104.00,62.00,833.24,336.76
104.00,63.00,834.40,361.73
104.00,64.00,844.09,384.78
104.00,65.00,843.92,409.78
104.00,66.00,851.68,433.54
104.00,67.00,872.16,447.88
104.00,68.00,872.60,472.87
104.00,69.00,877.00,497.48
104.00,70.00,876.00,522.46
104.00,71.00,860.09,541.75
104.00,72.00,854.52,566.12
104.00,73.00,875.53,579.66
104.00,74.00,857.85,597.34
104.00,75.00,871.48,618.30
104.00,76.00,848.43,608.63
104.00,77.00,855.78,632.52
104.00,78.00,833.71,644.26
104.00,79.00,817.12,662.96
104.00,80.00,800.07,681.25
104.00,81.00,798.57,706.20
104.00,82.00,796.93,681.26
104.00,83.00,774.15,691.54
104.00,84.00,788.40,671.00
104.00,85.00,793.29,695.52
104.00,86.00,775.88,713.46
104.00,87.00,764.20,691.36
104.00,88.00,742.23,679.44
104.00,89.00,762.69,693.80
104.00,90.00,777.75,673.85
104.00,91.00,797.26,658.21
104.00,92.00,820.87,650.00
104.00,93.00,813.74,673.96
104.00,94.00,837.18,682.67
104.00,95.00,820.69,701.46
104.00,96.00,797.48,710.75
104.00,97.00,798.78,735.72
104.00,98.00,787.16,713.59
104.00,99.00,812.09,711.82
104.00,100.00,803.93,688.19
105.00,1.00,77.68,217.68
105.00,2.00,56.20,230.47
105.00,3.00,80.94,226.90
105.00,4.00,102.68,239.26
105.00,5.00,125.06,228.13
105.00,6.00,142.74,245.81
105.00,7.00,161.36,262.49
105.00,8.00,183.28,274.51
105.00,9.00,207.49,268.27
105.00,10.00,192.43,288.23
105.00,11.00,213.43,274.67
105.00,12.00,231.26,257.14
105.00,13.00,235.14,232.45
105.00,14.00,230.89,207.81
105.00,15.00,227.93,182.99
105.00,16.00,240.42,204.64
105.00,17.00,258.10,186.96
105.00,18.00,277.03,203.29
105.00,19.00,295.56,186.52
105.00,20.00,320.54,185.55
105.00,21.00,328.65,209.20
105.00,22.00,352.09,200.51
105.00,23.00,367.61,220.12
105.00,24.00,385.28,202.44
105.00,25.00,402.96,184.76
105.00,26.00,423.49,170.49
105.00,27.00,437.78,149.98
105.00,28.00,438.66,125.00
105.00,29.00,461.18,114.15
105.00,30.00,476.15,94.12
105.00,31.00,499.31,103.54
105.00,32.00,503.24,78.85
105.00,33.00,528.22,78.02
105.00,34.00,546.58,94.99
105.00,35.00,554.70,118.63
105.00,36.00,564.27,141.73
105.00,37.00,580.84,160.45
105.00,38.00,605.79,158.88
105.00,39.00,627.22,171.74
105.00,40.00,647.74,186.03
105.00,41.00,665.42,203.71
105.00,42.00,684.26,220.14
105.00,43.00,700.55,239.10
105.00,44.00,724.37,246.69
105.00,45.00,742.05,264.36
105.00,46.00,766.93,266.74
105.00,47.00,780.86,287.50
105.00,48.00,805.34,292.57
105.00,49.00,823.02,310.25
105.00,50.00,831.40,333.80
105.00,51.00,853.77,344.97
105.00,52.00,878.68,347.03
105.00,53.00,903.60,345.02
105.00,54.00,905.97,369.91
105.00,55.00,896.98,393.24
105.00,56.00,881.37,412.76
105.00,57.00,891.48,435.62
105.00,58.00,906.49,455.62
105.00,59.00,888.81,473.30
105.00,60.00,878.21,495.94
105.00,61.00,896.20,513.31
105.00,62.00,873.65,524.12
105.00,63.00,851.74,536.16
105.00,64.00,855.94,560.80
105.00,65.00,848.17,584.57
105.00,66.00,850.62,609.45
105.00,67.00,874.55,602.19
105.00,68.00,856.87,619.86
105.00,69.00,851.58,644.30
105.00,70.00,852.16,669.29
105.00,71.00,834.48,686.97
105.00,72.00,828.06,711.13
105.00,73.00,804.86,720.46
105.00,74.00,829.86,720.59
105.00,75.00,839.48,743.66
105.00,76.00,848.82,766.85
105.00,77.00,824.16,771.01
105.00,78.00,814.16,793.92
105.00,79.00,793.66,779.61
105.00,80.00,781.32,801.36
105.00,81.00,775.13,777.13
105.00,82.00,777.33,752.23
105.00,83.00,752.46,749.63
105.00,84.00,774.35,761.71
105.00,85.00,785.91,739.54
105.00,86.00,787.65,714.60
105.00,87.00,771.54,695.48
105.00,88.00,790.48,679.16
105.00,89.00,803.21,657.64
105.00,90.00,778.24,658.97
105.00,91.00,800.82,648.23
105.00,92.00,823.03,659.69
105.00,93.00,807.97,679.64
105.00,94.00,811.86,704.34
105.00,95.00,795.73,685.24
105.00,96.00,816.75,671.71
105.00,97.00,804.21,693.34
105.00,98.00,786.27,710.75
105.00,99.00,761.87,716.17
105.00,100.00,786.04,722.56
106.00,1.00,84.65,195.81
106.00,2.00,68.96,215.28
106.00,3.00,87.81,231.70
106.00,4.00,112.79,232.80
106.00,5.00,104.18,256.28
106.00,6.00,128.78,260.71
106.00,7.00,151.26,271.66
106.00,8.00,174.39,262.17
106.00,9.00,192.07,279.85
106.00,10.00,215.72,271.75
106.00,11.00,228.16,250.06
106.00,12.00,250.07,238.02
106.00,13.00,275.02,239.64
106.00,14.00,295.95,225.97
106.00,15.00,297.26,201.00
106.00,16.00,322.25,201.46
106.00,17.00,346.70,206.71
106.00,18.00,364.37,189.03
106.00,19.00,381.31,170.64
106.00,20.00,400.58,154.72
106.00,21.00,423.41,144.53
106.00,22.00,447.46,151.35
106.00,23.00,472.44,152.40
106.00,24.00,497.01,157.04
106.00,25.00,514.68,139.36
106.00,26.00,523.45,115.94
106.00,27.00,522.88,90.95
106.00,28.00,547.47,95.50
106.00,29.00,563.41,114.76
106.00,30.00,581.08,132.43
106.00,31.00,597.17,151.58
106.00,32.00,610.46,172.75
106.00,33.00,628.98,189.54
106.00,34.00,647.21,206.65
106.00,35.00,670.13,196.67
106.00,36.00,681.72,218.82
106.00,37.00,699.40,236.50
106.00,38.00,722.21,246.74
106.00,39.00,739.89,264.41
106.00,40.00,755.26,284.13
106.00,41.00,769.29,304.82
106.00,42.00,783.09,325.67
106.00,43.00,775.38,349.45
106.00,44.00,793.06,367.13
106.00,45.00,811.62,383.88
106.00,46.00,829.30,401.56
106.00,47.00,834.02,426.11
106.00,48.00,853.15,442.20
106.00,49.00,860.04,466.23
106.00,50.00,879.67,481.71
106.00,51.00,899.08,465.95
106.00,52.00,881.69,483.91
106.00,53.00,872.09,507.00
106.00,54.00,866.20,531.29
106.00,55.00,846.76,547.01
106.00,56.00,863.96,565.16
106.00,57.00,846.51,583.06
106.00,58.00,824.20,594.34
106.00,59.00,838.69,614.72
106.00,60.00,831.66,638.71
106.00,61.00,814.66,657.05
106.00,62.00,817.56,681.88
106.00,63.00,798.88,698.50
106.00,64.00,785.01,677.70
106.00,65.00,769.10,696.99
106.00,66.00,793.26,690.56
106.00,67.00,816.57,699.59
106.00,68.00,808.36,723.20
106.00,69.00,787.73,737.32
106.00,70.00,762.73,737.23
106.00,71.00,779.24,756.01
106.00,72.00,801.60,744.83
106.00,73.00,808.77,720.88
106.00,74.00,794.40,741.34
106.00,75.00,771.50,731.31
106.00,76.00,779.14,707.51
106.00,77.00,789.62,730.21
106.00,78.00,773.74,710.91
106.00,79.00,786.91,689.66
106.00,80.00,804.59,671.98
106.00,81.00,785.84,688.52
106.00,82.00,765.27,674.31
106.00,83.00,782.95,656.64
106.00,84.00,760.75,668.12
106.00,85.00,756.41,643.50
106.00,86.00,781.33,641.50
106.00,87.00,802.60,654.63
106.00,88.00,806.39,679.34
106.00,89.00,784.18,667.86
106.00,90.00,809.11,666.00
106.00,91.00,819.62,688.68
106.00,92.00,802.16,706.58
106.00,93.00,778.08,713.30
106.00,94.00,767.07,690.85
106.00,95.00,788.65,678.24
106.00,96.00,763.70,679.79
106.00,97.00,788.51,682.82
106.00,98.00,767.62,669.09
106.00,99.00,790.67,659.42
106.00,100.00,774.49,678.48
107.00,1.00,80.63,185.88
107.00,2.00,100.29,201.32
107.00,3.00,87.08,222.53
107.00,4.00,103.59,241.31
107.00,5.00,121.26,223.63
107.00,6.00,139.99,240.19
107.00,7.00,126.72,261.37
107.00,8.00,150.66,254.16
107.00,9.00,170.15,238.50
107.00,10.00,193.08,228.53
107.00,11.00,214.65,241.16
107.00,12.00,238.45,233.51
107.00,13.00,259.08,247.64
107.00,14.00,276.76,229.96
107.00,15.00,296.38,214.47
107.00,16.00,314.06,196.79
107.00,17.00,307.61,220.94
107.00,18.00,330.21,210.25
107.00,19.00,347.89,192.57
107.00,20.00,363.11,212.40
107.00,21.00,360.36,187.56
107.00,22.00,384.59,181.43
107.00,23.00,409.49,179.13
107.00,24.00,429.49,164.12
107.00,25.00,441.77,142.35
107.00,26.00,417.14,146.61
107.00,27.00,435.66,129.82
107.00,28.00,453.34,112.15
107.00,29.00,475.66,100.89
107.00,30.00,473.83,125.83
107.00,31.00,497.12,134.92
107.00,32.00,522.09,136.17
107.00,33.00,546.66,140.77
107.00,34.00,569.54,130.69
107.00,35.00,556.98,109.07
107.00,36.00,574.66,126.74
107.00,37.00,598.59,134.00
107.00,38.00,616.26,151.68
107.00,39.00,640.67,146.27
107.00,40.00,647.54,170.31
107.00,41.00,665.57,187.63
107.00,42.00,676.38,210.18
107.00,43.00,694.05,227.85
107.00,44.00,708.40,248.33
107.00,45.00,733.38,247.35
107.00,46.00,751.06,265.03
107.00,47.00,771.93,278.79
107.00,48.00,789.61,296.47
107.00,49.00,799.66,319.36
107.00,50.00,817.34,337.03
107.00,51.00,837.86,322.75
107.00,52.00,855.51,340.46
107.00,53.00,865.48,363.38
107.00,54.00,883.16,381.06
107.00,55.00,866.29,399.51
107.00,56.00,853.75,421.14
107.00,57.00,876.12,432.31
107.00,58.00,880.99,456.83
107.00,59.00,898.82,474.35
107.00,60.00,900.26,499.31
107.00,61.00,882.31,516.72
107.00,62.00,897.59,536.51
107.00,63.00,873.03,531.82
107.00,64.00,896.53,540.36
107.00,65.00,909.73,561.59
107.00,66.00,905.53,586.23
107.00,67.00,881.62,593.55
107.00,68.00,889.30,617.34
107.00,69.00,873.87,637.01
107.00,70.00,856.19,654.69
107.00,71.00,831.69,649.69
107.00,72.00,827.04,674.25
107.00,73.00,840.66,695.22
107.00,74.00,825.28,714.93
107.00,75.00,805.45,730.16
107.00,76.00,793.87,752.31
107.00,77.00,808.75,732.23
107.00,78.00,812.01,757.01
107.00,79.00,796.92,776.94
107.00,80.00,775.06,764.81
107.00,81.00,752.29,754.49
107.00,82.00,749.85,729.61
107.00,83.00,728.42,742.49
107.00,84.00,741.13,720.96
107.00,85.00,762.38,707.79
107.00,86.00,774.41,685.88
107.00,87.00,765.93,709.40
107.00,88.00,762.12,734.10
107.00,89.00,786.31,727.81
107.00,90.00,769.08,709.70
107.00,91.00,774.29,734.15
107.00,92.00,765.53,710.74
107.00,93.00,775.00,687.60
107.00,94.00,792.68,705.28
107.00,95.00,767.72,706.69
107.00,96.00,788.64,693.01
107.00,97.00,766.68,704.94
107.00,98.00,777.66,682.48
107.00,99.00,770.68,658.48
107.00,100.00,795.63,660.14
108.00,1.00,38.89,213.39
108.00,2.00,49.58,235.99
108.00,3.00,67.25,253.66
108.00,4.00,82.93,234.19
108.00,5.00,100.61,251.87
108.00,6.00,118.29,269.54
108.00,7.00,120.89,294.41
108.00,8.00,124.00,269.60
108.00,9.00,146.07,281.34
108.00,10.00,171.07,281.65
108.00,11.00,196.06,281.14
108.00,12.00,213.74,263.46
108.00,13.00,233.63,248.32
108.00,14.00,258.62,247.66
108.00,15.00,283.62,247.14
108.00,16.00,305.47,234.99
108.00,17.00,323.52,217.70
108.00,18.00,347.67,224.19
108.00,19.00,352.03,199.58
108.00,20.00,343.64,176.03
108.00,21.00,368.50,178.61
108.00,22.00,392.24,170.76
108.00,23.00,409.92,153.08
108.00,24.00,433.23,144.05
108.00,25.00,448.28,164.02
108.00,26.00,467.25,147.75
108.00,27.00,482.81,128.18
108.00,28.00,507.74,126.30
108.00,29.00,532.06,120.51
108.00,30.00,556.58,125.42
108.00,31.00,572.64,106.26
108.00,32.00,590.32,123.94
108.00,33.00,608.00,141.62
108.00,34.00,625.14,159.82
108.00,35.00,644.68,175.40
108.00,36.00,667.74,185.05
108.00,37.00,672.80,209.53
108.00,38.00,660.43,231.26
108.00,39.00,685.00,235.89
108.00,40.00,702.96,253.28
108.00,41.00,727.33,258.85
108.00,42.00,745.01,276.53
108.00,43.00,764.03,292.75
108.00,44.00,780.04,311.95
108.00,45.00,798.63,295.24
108.00,46.00,820.96,306.47
108.00,47.00,838.64,324.15
108.00,48.00,863.51,321.62
108.00,49.00,881.19,339.29
108.00,50.00,898.87,356.97
108.00,51.00,905.42,381.10
108.00,52.00,888.20,399.22
108.00,53.00,882.54,423.57
108.00,54.00,871.45,445.98
108.00,55.00,889.13,463.66
108.00,56.00,871.45,481.34
108.00,57.00,850.42,494.85
108.00,58.00,868.10,512.53
108.00,59.00,883.85,531.95
108.00,60.00,861.90,543.91
108.00,61.00,847.51,564.36
108.00,62.00,858.78,586.68
108.00,63.00,846.38,608.39
108.00,64.00,847.90,633.35
108.00,65.00,830.22,651.02
108.00,66.00,805.26,652.42
108.00,67.00,791.88,673.54
108.00,68.00,767.87,680.50
108.00,69.00,779.19,658.20
108.00,70.00,799.44,672.87
108.00,71.00,781.14,689.90
108.00,72.00,774.26,713.93
108.00,73.00,794.30,728.88
108.00,74.00,770.65,720.78
108.00,75.00,783.88,741.99
108.00,76.00,784.89,717.01
108.00,77.00,806.16,730.15
108.00,78.00,798.16,753.83
108.00,79.00,808.49,731.07
108.00,80.00,784.87,739.26
108.00,81.00,778.20,763.36
108.00,82.00,759.92,746.30
108.00,83.00,742.25,728.62
108.00,84.00,763.84,716.01
108.00,85.00,783.01,732.05
108.00,86.00,807.15,738.57
108.00,87.00,806.24,763.55
108.00,88.00,781.52,767.28
108.00,89.00,759.55,755.34
108.00,90.00,762.14,730.48
108.00,91.00,758.25,705.78
108.00,92.00,750.27,682.09
108.00,93.00,769.59,666.22
108.00,94.00,788.45,649.81
108.00,95.00,811.00,660.59
108.00,96.00,797.64,681.72
108.00,97.00,773.14,676.75
108.00,98.00,794.25,690.15
108.00,99.00,819.15,687.93
108.00,100.00,801.48,705.61
109.00,1.00,74.44,220.41
109.00,2.00,92.12,238.09
109.00,3.00,116.40,232.13
109.00,4.00,139.60,241.43
109.00,5.00,164.46,244.10
109.00,6.00,185.81,231.10
109.00,7.00,209.77,238.24
109.00,8.00,227.45,255.91
109.00,9.00,233.75,231.72
109.00,10.00,251.43,214.04
109.00,11.00,263.38,192.08
109.00,12.00,288.20,195.06
109.00,13.00,312.79,199.57
109.00,14.00,318.86,223.82
109.00,15.00,335.82,205.44
109.00,16.00,356.04,220.14
109.00,17.00,375.79,235.47
109.00,18.00,393.47,217.79
109.00,19.00,411.15,200.11
109.00,20.00,434.96,192.49
